"state","date","cases"
"UT",2021-02-10,7364
"UT",2021-02-17,5887
"UT",2021-02-24,5364
"UT",2021-03-03,4109
"UT",2021-03-10,3611
"UT",2021-03-17,3475
"UT",2021-03-24,2955
"UT",2021-03-31,2903
"UT",2021-04-07,2801
"UT",2021-04-14,2753
"UT",2021-04-21,2679
"UT",2021-04-28,2659
"UT",2021-05-05,2455
"UT",2021-05-12,2264
"UT",2021-05-19,2179
"UT",2021-05-26,1661
"UT",2021-06-02,1407
"UT",2021-06-09,1944
"UT",2021-06-16,1948
"UT",2021-06-23,2171
"UT",2021-06-30,2590
"UT",2021-07-07,2522
"UT",2021-07-14,3602
"UT",2021-07-21,4346
"UT",2021-07-28,4538
"UT",2021-08-04,6347
"UT",2021-08-11,5744
"UT",2021-08-18,7018
"UT",2021-08-25,7846
"UT",2021-09-01,9004
"UT",2021-09-08,9527
"UT",2021-09-15,11721
"UT",2021-09-22,10073
"UT",2021-09-29,9376
"UT",2021-10-06,9933
"UT",2021-10-13,9651
"UT",2021-10-20,8515
"UT",2021-10-27,11295
"UT",2021-11-03,10246
"UT",2021-11-10,11261
"UT",2021-11-17,11708
"UT",2021-11-24,10327
"UT",2021-12-01,8403
"UT",2021-12-08,9901
"UT",2021-12-15,7595
"UT",2021-12-22,6867
"UT",2021-12-29,10925
"UT",2022-01-05,29982
"UT",2022-01-12,62586
"UT",2022-01-19,76633
"UT",2022-01-26,59253
"UT",2022-02-02,29922
"UT",2022-02-09,15250
"UT",2022-02-16,9074
"UT",2022-02-23,4831
"UT",2022-03-02,2827
"UT",2022-03-09,1571
"UT",2022-03-16,1141
"UT",2022-03-23,887
"UT",2022-03-30,800
"UT",2022-04-06,702
"UT",2022-04-13,746
"UT",2022-04-20,1188
"UT",2022-04-27,1642
"UT",2022-05-04,2494
"UT",2022-05-11,3241
"UT",2022-05-18,4290
"UT",2022-05-25,5499
"UT",2022-06-01,5485
"UT",2022-06-08,7537
"UT",2022-06-15,6619
"UT",2022-06-22,6422
"UT",2022-06-29,7489
"UT",2022-07-06,6892
"UT",2022-07-13,7841
"UT",2022-07-20,7140
"UT",2022-07-27,5770
"UT",2022-08-03,5488
"UT",2022-08-10,4773
"UT",2022-08-17,3636
"UT",2022-08-24,3197
"UT",2022-08-31,2926
"UT",2022-09-07,2470
"UT",2022-09-14,2566
"UT",2022-09-21,2014
"UT",2022-09-28,1897
"UT",2022-10-05,1733
"UT",2022-10-12,1491
"UT",2022-10-19,1636
"UT",2022-10-26,2109
"UT",2022-11-02,2248
"UT",2022-11-09,3094
"UT",2022-11-16,3439
"UT",2022-11-23,3882
"UT",2022-11-30,3935
"UT",2022-12-07,4161
"UT",2022-12-14,3307
"UT",2022-12-21,2937
"UT",2022-12-28,2244
"UT",2023-01-04,2328
"UT",2023-01-11,2120
"UT",2023-01-18,1067
"UT",2023-01-25,1301
"UT",2023-02-01,1178
"UT",2023-02-08,1343
"UT",2023-02-15,1561
"UT",2023-02-22,1588
"UT",2023-03-01,1757
"UT",2023-03-08,1538
"UT",2023-03-15,1324
"UT",2023-03-22,1100
"UT",2023-03-29,898
"UT",2023-04-05,890
"UT",2023-04-12,810
"UT",2023-04-19,680
"UT",2023-04-26,576
"UT",2023-05-03,543
"UT",2023-05-10,514
"VA",2020-01-22,0
"VA",2020-01-29,0
"VA",2020-02-05,0
"VA",2020-02-12,0
"VA",2020-02-19,0
"VA",2020-02-26,0
"VA",2020-03-04,0
"VA",2020-03-11,7
"VA",2020-03-18,71
"VA",2020-03-25,317
"VA",2020-04-01,1088
"VA",2020-04-08,2164
"VA",2020-04-15,2848
"VA",2020-04-22,3769
"VA",2020-04-29,4697
"VA",2020-05-06,6026
"VA",2020-05-13,5757
"VA",2020-05-20,6166
"VA",2020-05-27,7336
"VA",2020-06-03,6655
"VA",2020-06-10,5267
"VA",2020-06-17,3598
"VA",2020-06-24,3738
"VA",2020-07-01,3708
"VA",2020-07-08,4162
"VA",2020-07-15,6153
"VA",2020-07-22,6862
"VA",2020-07-29,7601
"VA",2020-08-05,7061
"VA",2020-08-12,7471
"VA",2020-08-19,6503
"VA",2020-08-26,6434
"VA",2020-09-02,7058
"VA",2020-09-09,6777
"VA",2020-09-16,7070
"VA",2020-09-23,6229
"VA",2020-09-30,5677
"VA",2020-10-07,5423
"VA",2020-10-14,7914
"VA",2020-10-21,7167
"VA",2020-10-28,7983
"VA",2020-11-04,9079
"VA",2020-11-11,10674
"VA",2020-11-18,12330
"VA",2020-11-25,17447
"VA",2020-12-02,16175
"VA",2020-12-09,24651
"VA",2020-12-16,25128
"VA",2020-12-23,26893
"VA",2020-12-30,25210
"VA",2021-01-06,32965
"VA",2021-01-13,35266
"VA",2021-01-20,43025
"VA",2021-01-27,32937
"VA",2021-02-03,24762
"VA",2021-02-10,23949
"VA",2021-02-17,18023
"VA",2021-02-24,13475
"VA",2021-03-03,11041
"VA",2021-03-10,9119
"VA",2021-03-17,9384
"VA",2021-03-24,10234
"VA",2021-03-31,10268
"VA",2021-04-07,10164
"VA",2021-04-14,11075
"VA",2021-04-21,9428
"VA",2021-04-28,7420
"VA",2021-05-05,6278
"VA",2021-05-12,4458
"VA",2021-05-19,3024
"VA",2021-05-26,2671
"VA",2021-06-02,1696
"VA",2021-06-09,1367
"VA",2021-06-16,993
"VA",2021-06-23,929
"VA",2021-06-30,1615
"VA",2021-07-07,1449
"VA",2021-07-14,2125
"VA",2021-07-21,3287
"VA",2021-07-28,5344
"VA",2021-08-04,8937
"VA",2021-08-11,12143
"VA",2021-08-18,15329
"VA",2021-08-25,19117
"VA",2021-09-01,22201
"VA",2021-09-08,23554
"VA",2021-09-15,25407
"VA",2021-09-22,24279
"VA",2021-09-29,20586
"VA",2021-10-06,18705
"VA",2021-10-13,15388
"VA",2021-10-20,13352
"VA",2021-10-27,10241
"VA",2021-11-03,9064
"VA",2021-11-10,9272
"VA",2021-11-17,10111
"VA",2021-11-24,10907
"VA",2021-12-01,10822
"VA",2021-12-08,16619
"VA",2021-12-15,18104
"VA",2021-12-22,27869
"VA",2021-12-29,53283
"VA",2022-01-05,99482
"VA",2022-01-12,128369
"VA",2022-01-19,104592
"VA",2022-01-26,82823
"VA",2022-02-02,54477
"VA",2022-02-09,34412
"VA",2022-02-16,22348
"VA",2022-02-23,15327
"VA",2022-03-02,10451
"VA",2022-03-09,7232
"VA",2022-03-16,7081
"VA",2022-03-23,5448
"VA",2022-03-30,5255
"VA",2022-04-06,6092
"VA",2022-04-13,7978
"VA",2022-04-20,7828
"VA",2022-04-27,10269
"VA",2022-05-04,12782
"VA",2022-05-11,16398
"VA",2022-05-18,20734
"VA",2022-05-25,22988
"VA",2022-06-01,20090
"VA",2022-06-08,20564
"VA",2022-06-15,18595
"VA",2022-06-22,16632
"VA",2022-06-29,18875
"VA",2022-07-06,18164
"VA",2022-07-13,21022
"VA",2022-07-20,20205
"VA",2022-07-27,21547
"VA",2022-08-03,20394
"VA",2022-08-10,19150
"VA",2022-08-17,17762
"VA",2022-08-24,18768
"VA",2022-08-31,17347
"VA",2022-09-07,13807
"VA",2022-09-14,12121
"VA",2022-09-21,9763
"VA",2022-09-28,8524
"VA",2022-10-05,7170
"VA",2022-10-12,8017
"VA",2022-10-19,7793
"VA",2022-10-26,7201
"VA",2022-11-02,8362
"VA",2022-11-09,7530
"VA",2022-11-16,6525
"VA",2022-11-23,6189
"VA",2022-11-30,7602
"VA",2022-12-07,10161
"VA",2022-12-14,11765
"VA",2022-12-21,13854
"VA",2022-12-28,14032
"VA",2023-01-04,12517
"VA",2023-01-11,17658
"VA",2023-01-18,10320
"VA",2023-01-25,10364
"VA",2023-02-01,9585
"VA",2023-02-08,8270
"VA",2023-02-15,7314
"VA",2023-02-22,5690
"VA",2023-03-01,5239
"VA",2023-03-08,4552
"VA",2023-03-15,2887
"VA",2023-03-22,2823
"VA",2023-03-29,2844
"VA",2023-04-05,2477
"VA",2023-04-12,2192
"VA",2023-04-19,1829
"VA",2023-04-26,1581
"VA",2023-05-03,1657
"VA",2023-05-10,1745
"VT",2020-01-22,0
"VT",2020-01-29,0
"VT",2020-02-05,0
"VT",2020-02-12,0
"VT",2020-02-19,0
"VT",2020-02-26,0
"VT",2020-03-04,0
"VT",2020-03-11,1
"VT",2020-03-18,7
"VT",2020-03-25,44
"VT",2020-04-01,182
"VT",2020-04-08,278
"VT",2020-04-15,221
"VT",2020-04-22,80
"VT",2020-04-29,39
"VT",2020-05-06,44
"VT",2020-05-13,30
"VT",2020-05-20,14
"VT",2020-05-27,17
"VT",2020-06-03,24
"VT",2020-06-10,80
"VT",2020-06-17,64
"VT",2020-06-24,34
"VT",2020-07-01,46
"VT",2020-07-08,47
"VT",2020-07-15,44
"VT",2020-07-22,54
"VT",2020-07-29,52
"VT",2020-08-05,24
"VT",2020-08-12,33
"VT",2020-08-19,57
"VT",2020-08-26,41
"VT",2020-09-02,56
"VT",2020-09-09,34
"VT",2020-09-16,38
"VT",2020-09-23,34
"VT",2020-09-30,28
"VT",2020-10-07,42
"VT",2020-10-14,84
"VT",2020-10-21,72
"VT",2020-10-28,144
"VT",2020-11-04,125
"VT",2020-11-11,224
"VT",2020-11-18,534
"VT",2020-11-25,757
"VT",2020-12-02,498
"VT",2020-12-09,797
"VT",2020-12-16,740
"VT",2020-12-23,706
"VT",2020-12-30,604
"VT",2021-01-06,782
"VT",2021-01-13,1162
"VT",2021-01-20,1142
"VT",2021-01-27,962
"VT",2021-02-03,869
"VT",2021-02-10,927
"VT",2021-02-17,830
"VT",2021-02-24,757
"VT",2021-03-03,697
"VT",2021-03-10,893
"VT",2021-03-17,816
"VT",2021-03-24,859
"VT",2021-03-31,1102
"VT",2021-04-07,1288
"VT",2021-04-14,1054
"VT",2021-04-21,821
"VT",2021-04-28,561
"VT",2021-05-05,540
"VT",2021-05-12,377
"VT",2021-05-19,369
"VT",2021-05-26,229
"VT",2021-06-02,100
"VT",2021-06-09,73
"VT",2021-06-16,49
"VT",2021-06-23,35
"VT",2021-06-30,33
"VT",2021-07-07,36
"VT",2021-07-14,47
"VT",2021-07-21,87
"VT",2021-07-28,163
"VT",2021-08-04,259
"VT",2021-08-11,489
"VT",2021-08-18,785
"VT",2021-08-25,792
"VT",2021-09-01,896
"VT",2021-09-08,1106
"VT",2021-09-15,1095
"VT",2021-09-22,1525
"VT",2021-09-29,1342
"VT",2021-10-06,1180
"VT",2021-10-13,1446
"VT",2021-10-20,1653
"VT",2021-10-27,1518
"VT",2021-11-03,1431
"VT",2021-11-10,2066
"VT",2021-11-17,2515
"VT",2021-11-24,2565
"VT",2021-12-01,2179
"VT",2021-12-08,3315
"VT",2021-12-15,2974
"VT",2021-12-22,2853
"VT",2021-12-29,2791
"VT",2022-01-05,5458
"VT",2022-01-12,12286
"VT",2022-01-19,11314
"VT",2022-01-26,8446
"VT",2022-02-02,5022
"VT",2022-02-09,3101
"VT",2022-02-16,2197
"VT",2022-02-23,1654
"VT",2022-03-02,1146
"VT",2022-03-09,1052
"VT",2022-03-16,848
"VT",2022-03-23,962
"VT",2022-03-30,955
"VT",2022-04-06,1017
"VT",2022-04-13,1328
"VT",2022-04-20,1781
"VT",2022-04-27,1966
"VT",2022-05-04,2414
"VT",2022-05-11,2342
"VT",2022-05-18,2332
"VT",2022-05-25,1807
"VT",2022-06-01,1469
"VT",2022-06-08,976
"VT",2022-06-15,787
"VT",2022-06-22,645
"VT",2022-06-29,655
"VT",2022-07-06,530
"VT",2022-07-13,457
"VT",2022-07-20,605
"VT",2022-07-27,499
"VT",2022-08-03,503
"VT",2022-08-10,523
"VT",2022-08-17,451
"VT",2022-08-24,515
"VT",2022-08-31,542
"VT",2022-09-07,501
"VT",2022-09-14,445
"VT",2022-09-21,573
"VT",2022-09-28,553
"VT",2022-10-05,637
"VT",2022-10-12,630
"VT",2022-10-19,659
"VT",2022-10-26,593
"VT",2022-11-02,538
"VT",2022-11-09,432
"VT",2022-11-16,386
"VT",2022-11-23,288
"VT",2022-11-30,278
"VT",2022-12-07,425
"VT",2022-12-14,427
"VT",2022-12-21,418
"VT",2022-12-28,406
"VT",2023-01-04,401
"VT",2023-01-11,454
"VT",2023-01-18,394
"VT",2023-01-25,458
"VT",2023-02-01,502
"VT",2023-02-08,511
"VT",2023-02-15,495
"VT",2023-02-22,458
"VT",2023-03-01,350
"VT",2023-03-08,357
"VT",2023-03-15,344
"VT",2023-03-22,207
"VT",2023-03-29,207
"VT",2023-04-05,201
"VT",2023-04-12,143
"VT",2023-04-19,137
"VT",2023-04-26,137
"VT",2023-05-03,111
"VT",2023-05-10,93
"WA",2020-01-22,1
"WA",2020-01-29,0
"WA",2020-02-05,0
"WA",2020-02-12,0
"WA",2020-02-19,0
"WA",2020-02-26,0
"WA",2020-03-04,44
"WA",2020-03-11,329
"WA",2020-03-18,848
"WA",2020-03-25,1644
"WA",2020-04-01,3259
"WA",2020-04-08,2689
"WA",2020-04-15,2061
"WA",2020-04-22,1804
"WA",2020-04-29,1670
"WA",2020-05-06,1960
"WA",2020-05-13,1482
"WA",2020-05-20,1351
"WA",2020-05-27,1609
"WA",2020-06-03,1906
"WA",2020-06-10,2115
"WA",2020-06-17,2308
"WA",2020-06-24,3185
"WA",2020-07-01,3732
"WA",2020-07-08,4448
"WA",2020-07-15,5636
"WA",2020-07-22,5755
"WA",2020-07-29,5769
"WA",2020-08-05,5111
"WA",2020-08-12,4447
"WA",2020-08-19,4201
"WA",2020-08-26,3660
"WA",2020-09-02,3326
"WA",2020-09-09,2744
"WA",2020-09-16,2919
"WA",2020-09-23,3238
"WA",2020-09-30,3998
"WA",2020-10-07,4021
"WA",2020-10-14,4448
"WA",2020-10-21,4713
"WA",2020-10-28,5157
"WA",2020-11-04,7363
"WA",2020-11-11,10833
"WA",2020-11-18,14514
"WA",2020-11-25,19245
"WA",2020-12-02,17005
"WA",2020-12-09,20885
"WA",2020-12-16,17673
"WA",2020-12-23,16528
"WA",2020-12-30,13170
"WA",2021-01-06,17350
"WA",2021-01-13,19270
"WA",2021-01-20,13123
"WA",2021-01-27,11156
"WA",2021-02-03,11123
"WA",2021-02-10,8168
"WA",2021-02-17,5736
"WA",2021-02-24,5847
"WA",2021-03-03,5503
"WA",2021-03-10,4658
"WA",2021-03-17,5311
"WA",2021-03-24,5364
"WA",2021-03-31,7057
"WA",2021-04-07,7443
"WA",2021-04-14,8616
"WA",2021-04-21,10216
"WA",2021-04-28,9112
"WA",2021-05-05,9943
"WA",2021-05-12,8178
"WA",2021-05-19,6914
"WA",2021-05-26,7464
"WA",2021-06-02,5181
"WA",2021-06-09,4246
"WA",2021-06-16,3608
"WA",2021-06-23,3315
"WA",2021-06-30,2557
"WA",2021-07-07,2570
"WA",2021-07-14,4992
"WA",2021-07-21,5481
"WA",2021-07-28,7518
"WA",2021-08-04,13480
"WA",2021-08-11,17571
"WA",2021-08-18,20696
"WA",2021-08-25,22235
"WA",2021-09-01,24463
"WA",2021-09-08,22769
"WA",2021-09-15,23611
"WA",2021-09-22,21009
"WA",2021-09-29,20411
"WA",2021-10-06,18219
"WA",2021-10-13,15738
"WA",2021-10-20,15497
"WA",2021-10-27,14822
"WA",2021-11-03,13116
"WA",2021-11-10,12397
"WA",2021-11-17,12283
"WA",2021-11-24,8804
"WA",2021-12-01,9518
"WA",2021-12-08,10102
"WA",2021-12-15,9402
"WA",2021-12-22,15541
"WA",2021-12-29,35253
"WA",2022-01-05,64513
"WA",2022-01-12,111205
"WA",2022-01-19,106200
"WA",2022-01-26,114926
"WA",2022-02-02,83615
"WA",2022-02-09,41376
"WA",2022-02-16,22733
"WA",2022-02-23,18601
"WA",2022-03-02,15848
"WA",2022-03-09,8083
"WA",2022-03-16,7627
"WA",2022-03-23,5759
"WA",2022-03-30,5786
"WA",2022-04-06,9857
"WA",2022-04-13,7558
"WA",2022-04-20,7837
"WA",2022-04-27,14470
"WA",2022-05-04,15156
"WA",2022-05-11,16813
"WA",2022-05-18,19774
"WA",2022-05-25,22147
"WA",2022-06-01,17569
"WA",2022-06-08,20673
"WA",2022-06-15,17802
"WA",2022-06-22,17979
"WA",2022-06-29,19299
"WA",2022-07-06,17380
"WA",2022-07-13,18904
"WA",2022-07-20,18142
"WA",2022-07-27,15284
"WA",2022-08-03,14007
"WA",2022-08-10,12029
"WA",2022-08-17,10268
"WA",2022-08-24,8653
"WA",2022-08-31,8445
"WA",2022-09-07,6313
"WA",2022-09-14,7227
"WA",2022-09-21,7787
"WA",2022-09-28,7794
"WA",2022-10-05,6750
"WA",2022-10-12,5177
"WA",2022-10-19,4679
"WA",2022-10-26,4345
"WA",2022-11-02,4183
"WA",2022-11-09,4543
"WA",2022-11-16,5152
"WA",2022-11-23,5494
"WA",2022-11-30,5873
"WA",2022-12-07,6355
"WA",2022-12-14,6555
"WA",2022-12-21,5827
"WA",2022-12-28,4993
"WA",2023-01-04,5453
"WA",2023-01-11,5454
"WA",2023-01-18,4524
"WA",2023-01-25,4873
"WA",2023-02-01,5703
"WA",2023-02-08,5449
"WA",2023-02-15,4928
"WA",2023-02-22,4502
"WA",2023-03-01,4154
"WA",2023-03-08,4042
"WA",2023-03-15,4020
"WA",2023-03-22,3574
"WA",2023-03-29,3224
"WA",2023-04-05,3270
"WA",2023-04-12,2429
"WA",2023-04-19,2391
"WA",2023-04-26,2265
"WA",2023-05-03,1809
"WA",2023-05-10,1569
"WI",2020-01-22,0
"WI",2020-01-29,0
"WI",2020-02-05,0
"WI",2020-02-12,0
"WI",2020-02-19,0
"WI",2020-02-26,0
"WI",2020-03-04,0
"WI",2020-03-11,3
"WI",2020-03-18,108
"WI",2020-03-25,510
"WI",2020-04-01,935
"WI",2020-04-08,1154
"WI",2020-04-15,1011
"WI",2020-04-22,1124
"WI",2020-04-29,1675
"WI",2020-05-06,2380
"WI",2020-05-13,2003
"WI",2020-05-20,2508
"WI",2020-05-27,3053
"WI",2020-06-03,2935
"WI",2020-06-10,2194
"WI",2020-06-17,1861
"WI",2020-06-24,2309
"WI",2020-07-01,3438
"WI",2020-07-08,3952
"WI",2020-07-15,5574
"WI",2020-07-22,6122
"WI",2020-07-29,6202
"WI",2020-08-05,5890
"WI",2020-08-12,5329
"WI",2020-08-19,5224
"WI",2020-08-26,4768
"WI",2020-09-02,4871
"WI",2020-09-09,6208
"WI",2020-09-16,9374
"WI",2020-09-23,13217
"WI",2020-09-30,16343
"WI",2020-10-07,16425
"WI",2020-10-14,19880
"WI",2020-10-21,33637
"WI",2020-10-28,29343
"WI",2020-11-04,35727
"WI",2020-11-11,44062
"WI",2020-11-18,49316
"WI",2020-11-25,41777
"WI",2020-12-02,28488
"WI",2020-12-09,31250
"WI",2020-12-16,25982
"WI",2020-12-23,22282
"WI",2020-12-30,15782
"WI",2021-01-06,19773
"WI",2021-01-13,22021
"WI",2021-01-20,15101
"WI",2021-01-27,12482
"WI",2021-02-03,10154
"WI",2021-02-10,7500
"WI",2021-02-17,5937
"WI",2021-02-24,5066
"WI",2021-03-03,4828
"WI",2021-03-10,4064
"WI",2021-03-17,3910
"WI",2021-03-24,4242
"WI",2021-03-31,4737
"WI",2021-04-07,5600
"WI",2021-04-14,6458
"WI",2021-04-21,5571
"WI",2021-04-28,5029
"WI",2021-05-05,4969
"WI",2021-05-12,3934
"WI",2021-05-19,3187
"WI",2021-05-26,2517
"WI",2021-06-02,1360
"WI",2021-06-09,1063
"WI",2021-06-16,679
"WI",2021-06-23,619
"WI",2021-06-30,585
"WI",2021-07-07,603
"WI",2021-07-14,1163
"WI",2021-07-21,1792
"WI",2021-07-28,3848
"WI",2021-08-04,7172
"WI",2021-08-11,8919
"WI",2021-08-18,9864
"WI",2021-08-25,11480
"WI",2021-09-01,13810
"WI",2021-09-08,12836
"WI",2021-09-15,15239
"WI",2021-09-22,22759
"WI",2021-09-29,20358
"WI",2021-10-06,20825
"WI",2021-10-13,18726
"WI",2021-10-20,15497
"WI",2021-10-27,14717
"WI",2021-11-03,15808
"WI",2021-11-10,20209
"WI",2021-11-17,23975
"WI",2021-11-24,26017
"WI",2021-12-01,23000
"WI",2021-12-08,25960
"WI",2021-12-15,31504
"WI",2021-12-22,28577
"WI",2021-12-29,31484
"WI",2022-01-05,52296
"WI",2022-01-12,96841
"WI",2022-01-19,162207
"WI",2022-01-26,70956
"WI",2022-02-02,40054
"WI",2022-02-09,22178
"WI",2022-02-16,12749
"WI",2022-02-23,7765
"WI",2022-03-02,4635
"WI",2022-03-09,3201
"WI",2022-03-16,2723
"WI",2022-03-23,2583
"WI",2022-03-30,2788
"WI",2022-04-06,3261
"WI",2022-04-13,5175
"WI",2022-04-20,5610
"WI",2022-04-27,8426
"WI",2022-05-04,10821
"WI",2022-05-11,15319
"WI",2022-05-18,16273
"WI",2022-05-25,14752
"WI",2022-06-01,12994
"WI",2022-06-08,14615
"WI",2022-06-15,11221
"WI",2022-06-22,10863
"WI",2022-06-29,10717
"WI",2022-07-06,9336
"WI",2022-07-13,12231
"WI",2022-07-20,12679
"WI",2022-07-27,14069
"WI",2022-08-03,13543
"WI",2022-08-10,12506
"WI",2022-08-17,11611
"WI",2022-08-24,11464
"WI",2022-08-31,10176
"WI",2022-09-07,7668
"WI",2022-09-14,8869
"WI",2022-09-21,8408
"WI",2022-09-28,7074
"WI",2022-10-05,6947
"WI",2022-10-12,7046
"WI",2022-10-19,7115
"WI",2022-10-26,7536
"WI",2022-11-02,6981
"WI",2022-11-09,7196
"WI",2022-11-16,6076
"WI",2022-11-23,5927
"WI",2022-11-30,7202
"WI",2022-12-07,8321
"WI",2022-12-14,8735
"WI",2022-12-21,8430
"WI",2022-12-28,6367
"WI",2023-01-04,6577
"WI",2023-01-11,6063
"WI",2023-01-18,4609
"WI",2023-01-25,4374
"WI",2023-02-01,4334
"WI",2023-02-08,4265
"WI",2023-02-15,4343
"WI",2023-02-22,4485
"WI",2023-03-01,4356
"WI",2023-03-08,4178
"WI",2023-03-15,3856
"WI",2023-03-22,3743
"WI",2023-03-29,4131
"WI",2023-04-05,3483
"WI",2023-04-12,2694
"WI",2023-04-19,2334
"WI",2023-04-26,1532
"WI",2023-05-03,1546
"WI",2023-05-10,1524
"WV",2020-01-22,0
"WV",2020-01-29,0
"WV",2020-02-05,0
"WV",2020-02-12,0
"WV",2020-02-19,0
"WV",2020-02-26,0
"WV",2020-03-04,0
"WV",2020-03-11,0
"WV",2020-03-18,1
"WV",2020-03-25,38
"WV",2020-04-01,152
"WV",2020-04-08,292
"WV",2020-04-15,220
"WV",2020-04-22,239
"WV",2020-04-29,168
"WV",2020-05-06,130
"WV",2020-05-13,157
"WV",2020-05-20,168
"WV",2020-05-27,323
"WV",2020-06-03,188
"WV",2020-06-10,119
"WV",2020-06-17,179
"WV",2020-06-24,257
"WV",2020-07-01,347
"WV",2020-07-08,729
"WV",2020-07-15,851
"WV",2020-07-22,653
"WV",2020-07-29,1067
"WV",2020-08-05,877
"WV",2020-08-12,862
"WV",2020-08-19,783
"WV",2020-08-26,738
"WV",2020-09-02,1119
"WV",2020-09-09,1157
"WV",2020-09-16,1388
"WV",2020-09-23,1313
"WV",2020-09-30,1335
"WV",2020-10-07,1300
"WV",2020-10-14,1673
"WV",2020-10-21,1911
"WV",2020-10-28,2333
"WV",2020-11-04,2921
"WV",2020-11-11,4215
"WV",2020-11-18,6064
"WV",2020-11-25,6785
"WV",2020-12-02,6853
"WV",2020-12-09,8557
"WV",2020-12-16,8388
"WV",2020-12-23,9086
"WV",2020-12-30,8289
"WV",2021-01-06,10456
"WV",2021-01-13,9569
"WV",2021-01-20,7427
"WV",2021-01-27,6094
"WV",2021-02-03,4707
"WV",2021-02-10,3474
"WV",2021-02-17,2448
"WV",2021-02-24,1993
"WV",2021-03-03,1973
"WV",2021-03-10,1795
"WV",2021-03-17,2167
"WV",2021-03-24,2490
"WV",2021-03-31,2920
"WV",2021-04-07,2613
"WV",2021-04-14,2816
"WV",2021-04-21,2599
"WV",2021-04-28,2534
"WV",2021-05-05,2662
"WV",2021-05-12,2251
"WV",2021-05-19,1942
"WV",2021-05-26,1628
"WV",2021-06-02,1159
"WV",2021-06-09,785
"WV",2021-06-16,574
"WV",2021-06-23,387
"WV",2021-06-30,355
"WV",2021-07-07,292
"WV",2021-07-14,424
"WV",2021-07-21,638
"WV",2021-07-28,1097
"WV",2021-08-04,1839
"WV",2021-08-11,2863
"WV",2021-08-18,4443
"WV",2021-08-25,6267
"WV",2021-09-01,9250
"WV",2021-09-08,10504
"WV",2021-09-15,13324
"WV",2021-09-22,12523
"WV",2021-09-29,10991
"WV",2021-10-06,9308
"WV",2021-10-13,7972
"WV",2021-10-20,7124
"WV",2021-10-27,6229
"WV",2021-11-03,5379
"WV",2021-11-10,5184
"WV",2021-11-17,5442
"WV",2021-11-24,5773
"WV",2021-12-01,5040
"WV",2021-12-08,7225
"WV",2021-12-15,7071
"WV",2021-12-22,7294
"WV",2021-12-29,7975
"WV",2022-01-05,17093
"WV",2022-01-12,24610
"WV",2022-01-19,29126
"WV",2022-01-26,32673
"WV",2022-02-02,22894
"WV",2022-02-09,16470
"WV",2022-02-16,10774
"WV",2022-02-23,7088
"WV",2022-03-02,4810
"WV",2022-03-09,2979
"WV",2022-03-16,1876
"WV",2022-03-23,1073
"WV",2022-03-30,690
"WV",2022-04-06,549
"WV",2022-04-13,437
"WV",2022-04-20,788
"WV",2022-04-27,1252
"WV",2022-05-04,1496
"WV",2022-05-11,2318
"WV",2022-05-18,3172
"WV",2022-05-25,4890
"WV",2022-06-01,3982
"WV",2022-06-08,4342
"WV",2022-06-15,3535
"WV",2022-06-22,3618
"WV",2022-06-29,3795
"WV",2022-07-06,3932
"WV",2022-07-13,5286
"WV",2022-07-20,5711
"WV",2022-07-27,6246
"WV",2022-08-03,6276
"WV",2022-08-10,6102
"WV",2022-08-17,5678
"WV",2022-08-24,5349
"WV",2022-08-31,6242
"WV",2022-09-07,5651
"WV",2022-09-14,5489
"WV",2022-09-21,3497
"WV",2022-09-28,2467
"WV",2022-10-05,2115
"WV",2022-10-12,1695
"WV",2022-10-19,1742
"WV",2022-10-26,1472
"WV",2022-11-02,1858
"WV",2022-11-09,1780
"WV",2022-11-16,1381
"WV",2022-11-23,1352
"WV",2022-11-30,1481
"WV",2022-12-07,1860
"WV",2022-12-14,1971
"WV",2022-12-21,2639
"WV",2022-12-28,2425
"WV",2023-01-04,3132
"WV",2023-01-11,2589
"WV",2023-01-18,1935
"WV",2023-01-25,1759
"WV",2023-02-01,1896
"WV",2023-02-08,1709
"WV",2023-02-15,1895
"WV",2023-02-22,1694
"WV",2023-03-01,1706
"WV",2023-03-08,1414
"WV",2023-03-15,1412
"WV",2023-03-22,1028
"WV",2023-03-29,1154
"WV",2023-04-05,1017
"WV",2023-04-12,968
"WV",2023-04-19,679
"WV",2023-04-26,571
"WV",2023-05-03,263
"WV",2023-05-10,194
"WY",2020-01-22,0
"WY",2020-01-29,0
"WY",2020-02-05,0
"WY",2020-02-12,0
"WY",2020-02-19,0
"WY",2020-02-26,0
"WY",2020-03-04,0
"WY",2020-03-11,2
"WY",2020-03-18,18
"WY",2020-03-25,34
"WY",2020-04-01,120
"WY",2020-04-08,129
"WY",2020-04-15,86
"WY",2020-04-22,50
"WY",2020-04-29,101
"WY",2020-05-06,76
"WY",2020-05-13,66
"WY",2020-05-20,93
"WY",2020-05-27,73
"WY",2020-06-03,41
"WY",2020-06-10,80
"WY",2020-06-17,134
"WY",2020-06-24,161
"WY",2020-07-01,215
"WY",2020-07-08,233
"WY",2020-07-15,232
"WY",2020-07-22,306
"WY",2020-07-29,360
"WY",2020-08-05,259
"WY",2020-08-12,186
"WY",2020-08-19,304
"WY",2020-08-26,293
"WY",2020-09-02,227
"WY",2020-09-09,268
"WY",2020-09-16,437
